MAG_id	dataset_id	sample_id	SGB_id	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content	BUSCO_taxonomy
BertuzziAS_2018__ERS2032116__bin.1	BertuzziAS_2018	ERS2032116	SGB7048	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1724182	207	10827	96.90082645	0.162337662	0.36620206	
BertuzziAS_2018__ERS2032116__bin.10	BertuzziAS_2018	ERS2032116	SGB23000	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_aquimaris	2957561	285	15045	87.92267752	1.968864469	0.430562886	
BertuzziAS_2018__ERS2032116__bin.11	BertuzziAS_2018	ERS2032116	SGB7847	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	2813317	40	346324	99.44444444	1.944444444	0.325611725	
BertuzziAS_2018__ERS2032116__bin.4	BertuzziAS_2018	ERS2032116	SGB10343	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_baumannii	3260580	390	12734	96.60469667	0.543378995	0.394006894	
BertuzziAS_2018__ERS2032116__bin.5	BertuzziAS_2018	ERS2032116	SGB7985	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2356130	301	13407	94.49685535	2.119496855	0.34732676	
BertuzziAS_2018__ERS2032116__bin.6	BertuzziAS_2018	ERS2032116	SGB10459	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_immobilis	3039554	245	19181	95.15101714	2.169757326	0.431199117	
BertuzziAS_2018__ERS2032116__bin.7	BertuzziAS_2018	ERS2032116	SGB16639	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3862534	63	100356	97.6744186	0	0.63130111	
BertuzziAS_2018__ERS2032116__bin.9	BertuzziAS_2018	ERS2032116	SGB8002	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1239790	247	6170	77.9482914	1.528904138	0.395697658	
BertuzziAS_2018__ERS2032117__bin.4	BertuzziAS_2018	ERS2032117	SGB7985	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1999488	260	12817	90.31203084	2.012578616	0.350525735	
BertuzziAS_2018__ERS2032117__bin.6	BertuzziAS_2018	ERS2032117	SGB69402	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB69402	910496	103	13251	53.44827586	0	0.361589727	
BertuzziAS_2018__ERS2032117__bin.8	BertuzziAS_2018	ERS2032117	SGB10343	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_baumannii	1465480	36	55924	50.4109589	0	0.395351694	
BertuzziAS_2018__ERS2032118__bin.1	BertuzziAS_2018	ERS2032118	SGB8002	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1465845	171	11198	90.253691	0.959399043	0.395393783	
BertuzziAS_2018__ERS2032118__bin.3	BertuzziAS_2018	ERS2032118	SGB16639	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3926772	320	18613	99.41860465	0	0.630659483	
BertuzziAS_2018__ERS2032118__bin.4	BertuzziAS_2018	ERS2032118	SGB7985	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2393396	273	14859	98.6163522	2.48427673	0.348005094	
BertuzziAS_2018__ERS2032118__bin.6	BertuzziAS_2018	ERS2032118	SGB7847	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	2738777	96	45803	96.66666667	1.388888889	0.326773958	
BertuzziAS_2018__ERS2032119__bin.1	BertuzziAS_2018	ERS2032119	SGB8002	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1351704	219	7359	84.04812214	0.915211063	0.393862118	
BertuzziAS_2018__ERS2032119__bin.2	BertuzziAS_2018	ERS2032119	SGB16639	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3888354	68	100356	97.6744186	0	0.631457681	
BertuzziAS_2018__ERS2032119__bin.3	BertuzziAS_2018	ERS2032119	SGB7847	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	2746422	25	219512	99.44444444	1.944444444	0.326495346	
BertuzziAS_2018__ERS2032119__bin.4	BertuzziAS_2018	ERS2032119	SGB23000	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_aquimaris	2729928	424	8228	77.25304781	1.923076923	0.430246146	
BertuzziAS_2018__ERS2032119__bin.5	BertuzziAS_2018	ERS2032119	SGB10459	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_immobilis	3079141	205	24265	98.63945578	1.817193223	0.43069447	
BertuzziAS_2018__ERS2032119__bin.7	BertuzziAS_2018	ERS2032119	SGB7985	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2133302	174	23766	95.3038449	1.325757576	0.350903904	
BertuzziAS_2018__ERS2032120__bin.1	BertuzziAS_2018	ERS2032120	SGB7985	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2527859	181	30180	99.43181818	0.978535354	0.348924525	
BertuzziAS_2018__ERS2032120__bin.3	BertuzziAS_2018	ERS2032120	SGB7847	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	2746743	29	193758	99.44444444	1.944444444	0.326801961	
BertuzziAS_2018__ERS2032120__bin.4	BertuzziAS_2018	ERS2032120	SGB10459	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_immobilis	3290693	49	129575	100	0.618131868	0.42882791	
BertuzziAS_2018__ERS2032120__bin.7	BertuzziAS_2018	ERS2032120	SGB16639	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	4004407	91	68967	100	0	0.630144738	
BertuzziAS_2018__ERS2032120__bin.8	BertuzziAS_2018	ERS2032120	SGB8002	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1599846	212	10524	94.44172217	1.050460941	0.392692172	
BertuzziAS_2018__ERS2032121__bin.2	BertuzziAS_2018	ERS2032121	SGB7985	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2157179	308	12295	92.58534831	2.578616352	0.347192792	
BertuzziAS_2018__ERS2032121__bin.5	BertuzziAS_2018	ERS2032121	SGB69402	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB69402	944994	101	14294	53.44827586	0	0.35697687	
BertuzziAS_2018__ERS2032122__bin.10	BertuzziAS_2018	ERS2032122	SGB7847	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	1419149	9	967402	71.11111111	0	0.324737572	
BertuzziAS_2018__ERS2032122__bin.12	BertuzziAS_2018	ERS2032122	SGB16639	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3864887	58	99303	99.41860465	0	0.631227511	
BertuzziAS_2018__ERS2032122__bin.13	BertuzziAS_2018	ERS2032122	SGB10459	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_immobilis	3119642	410	10404	94.31929182	3.330263487	0.429205659	
BertuzziAS_2018__ERS2032122__bin.2	BertuzziAS_2018	ERS2032122	SGB7048	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1433618	144	15784	86.58008658	0.324675325	0.364546204	
BertuzziAS_2018__ERS2032122__bin.5	BertuzziAS_2018	ERS2032122	SGB7985	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2146633	274	12022	93.94096166	1.698113208	0.347330447	
BertuzziAS_2018__ERS2032123__bin.1	BertuzziAS_2018	ERS2032123	SGB8002	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1325361	238	6534	79.3470576	1.308224163	0.395607687	
BertuzziAS_2018__ERS2032123__bin.5	BertuzziAS_2018	ERS2032123	SGB10459	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_immobilis	3290001	140	37372	99.35897436	1.507173382	0.428727833	
BertuzziAS_2018__ERS2032123__bin.6	BertuzziAS_2018	ERS2032123	SGB7985	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2400354	299	15085	94.71698113	2.7008521	0.345549448	
BertuzziAS_2018__ERS2032123__bin.7	BertuzziAS_2018	ERS2032123	SGB16639	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3995193	75	79886	97.6744186	0.581395349	0.631473874	
BertuzziAS_2018__ERS2032123__bin.8	BertuzziAS_2018	ERS2032123	SGB7048	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	1703663	284	7662	96.65092483	0.850340136	0.364548036	
BertuzziAS_2018__ERS2032123__bin.9	BertuzziAS_2018	ERS2032123	SGB7847	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	2738801	22	219617	99.44444444	1.944444444	0.326491775	
BertuzziAS_2018__ERS2032124__bin.1	BertuzziAS_2018	ERS2032124	SGB16639	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3894519	64	85330	100	0	0.631461549	
BertuzziAS_2018__ERS2032124__bin.2	BertuzziAS_2018	ERS2032124	SGB7985	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2220771	233	17827	97.67295597	1.886792453	0.349706026	
BertuzziAS_2018__ERS2032124__bin.3	BertuzziAS_2018	ERS2032124	SGB8002	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1212223	238	6535	72.4137931	1.724137931	0.394322662	
BertuzziAS_2018__ERS2032124__bin.6	BertuzziAS_2018	ERS2032124	SGB7847	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	2745877	24	219850	99.44444444	1.944444444	0.326644274	
BertuzziAS_2018__ERS2032125__bin.1	BertuzziAS_2018	ERS2032125	SGB16643	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_casei	3628528	112	50072	95.05813953	1.162790698	0.683187507	
BertuzziAS_2018__ERS2032125__bin.2	BertuzziAS_2018	ERS2032125	SGB16634	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_linens	3684395	113	53286	99.41860465	0	0.651119655	
BertuzziAS_2018__ERS2032126__bin.2	BertuzziAS_2018	ERS2032126	SGB16634	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_linens	3563404	167	31944	98.8372093	2.034883721	0.652215971	
BertuzziAS_2018__ERS2032126__bin.3	BertuzziAS_2018	ERS2032126	SGB16643	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_casei	3721938	128	47452	95.34883721	0.872093023	0.681454124	
BertuzziAS_2018__ERS2032127__bin.2	BertuzziAS_2018	ERS2032127	SGB16634	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_linens	3612398	192	26852	98.53959025	1.220930233	0.651889133	
BertuzziAS_2018__ERS2032127__bin.3	BertuzziAS_2018	ERS2032127	SGB16643	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_casei	3807912	150	43213	99.06976744	0.581395349	0.680726866	
BertuzziAS_2018__ERS2032128__bin.2	BertuzziAS_2018	ERS2032128	SGB16749	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter_arilaitensis	3214268	83	54766	94.38619484	0	0.597443959	
BertuzziAS_2018__ERS2032129__bin.2	BertuzziAS_2018	ERS2032129	SGB16639	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3639458	668	7078	85.83194906	1.744186047	0.629104114	
BertuzziAS_2018__ERS2032129__bin.3	BertuzziAS_2018	ERS2032129	SGB16749	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter_arilaitensis	3279329	93	54737	95.30362604	0.688073394	0.596902903	
BertuzziAS_2018__ERS2032130__bin.2	BertuzziAS_2018	ERS2032130	SGB16639	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2787764	918	3247	67.15116279	0	0.626968065	
BertuzziAS_2018__ERS2032130__bin.4	BertuzziAS_2018	ERS2032130	SGB16749	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter_arilaitensis	3245373	86	61342	94.15683705	0	0.597763339	
ChaconVargasK_2020__SRS6087088__bin.11	ChaconVargasK_2020	SRS6087088	SGB94715	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_SGB94715	1039288	108	17894	84.13523274	1.006554307	0.374749829	
ChaconVargasK_2020__SRS6087088__bin.16	ChaconVargasK_2020	SRS6087088	SGB92524	Genus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella_SGB92524	3432268	730	5720	74.6536524	4.88497568	0.52071604	
ChaconVargasK_2020__SRS6087088__bin.20	ChaconVargasK_2020	SRS6087088	SGB94718	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_SGB94718	1530491	328	5536	81.27991505	3.522012579	0.351565609	
ChaconVargasK_2020__SRS6087088__bin.4	ChaconVargasK_2020	SRS6087088	SGB10209	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_alvei	3144400	446	9629	72.85179173	3.051800615	0.493920939	
ChaconVargasK_2020__SRS6087088__bin.7	ChaconVargasK_2020	SRS6087088	SGB94719	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_SGB94719	1016976	84	26399	57.15155204	1.543923717	0.361317278	
ChaconVargasK_2020__SRS6087088__bin.9	ChaconVargasK_2020	SRS6087088	SGB92555	Family	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	GGB68574	GGB68574_SGB92555	1558974	346	5510	81.848659	1.149425287	0.376663754	
ChaconVargasK_2020__SRS6087089__bin.15	ChaconVargasK_2020	SRS6087089	SGB92515	Genus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_SGB92515	1993382	391	5619	55.62557093	1.142736893	0.493515041	
ChaconVargasK_2020__SRS6087089__bin.16	ChaconVargasK_2020	SRS6087089	SGB94715	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_SGB94715	739154	80	13474	62.06896552	0	0.374195364	
ChaconVargasK_2020__SRS6087089__bin.20	ChaconVargasK_2020	SRS6087089	SGB94703	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus_SGB94703	1508331	41	61727	99.375	0.625	0.366528965	
ChaconVargasK_2020__SRS6087089__bin.25	ChaconVargasK_2020	SRS6087089	SGB7216	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_hilgardii	2537236	473	7057	83.22115688	2.986111111	0.394806396	
ChaconVargasK_2020__SRS6087089__bin.27	ChaconVargasK_2020	SRS6087089	SGB39064	Other	Bacteria	Firmicutes	CFGB9039	OFGB9039	FGB9039	GGB26873	GGB26873_SGB39064	476741	33	20256	50	0	0.427053683	
ChaconVargasK_2020__SRS6087089__bin.5	ChaconVargasK_2020	SRS6087089	SGB94719	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_SGB94719	1190762	86	26342	63.11949686	0.754716981	0.360376801	
ChaconVargasK_2020__SRS6087090__bin.12	ChaconVargasK_2020	SRS6087090	SGB77042	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas	Zymomonas_mobilis	1879147	133	26431	94.04977376	3.986209869	0.462065501	
ChaconVargasK_2020__SRS6087090__bin.16	ChaconVargasK_2020	SRS6087090	SGB94715	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_SGB94715	638723	74	11939	51.72413793	0	0.373312062	
ChaconVargasK_2020__SRS6087090__bin.22	ChaconVargasK_2020	SRS6087090	SGB39064	Other	Bacteria	Firmicutes	CFGB9039	OFGB9039	FGB9039	GGB26873	GGB26873_SGB39064	1200579	106	17514	92.18642829	2.970779221	0.431857462	
ChaconVargasK_2020__SRS6087090__bin.6	ChaconVargasK_2020	SRS6087090	SGB92515	Genus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_SGB92515	2456232	467	6277	66.28437951	1.299822239	0.49338214	
ChaconVargasK_2020__SRS6087090__bin.7	ChaconVargasK_2020	SRS6087090	SGB94703	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus_SGB94703	1457760	38	61727	99.375	0.625	0.367283366	
ChaconVargasK_2020__SRS6087091__bin.1	ChaconVargasK_2020	SRS6087091	SGB94703	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus_SGB94703	1507193	42	61727	99.375	0.625	0.366633205	
ChaconVargasK_2020__SRS6087091__bin.10	ChaconVargasK_2020	SRS6087091	SGB7216	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_hilgardii	2850699	373	10814	93.05505952	4.368179563	0.393197949	
ChaconVargasK_2020__SRS6087091__bin.16	ChaconVargasK_2020	SRS6087091	SGB94446	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus_SGB94446	1616802	337	5659	64.05294012	0.245535714	0.44256687	
ChaconVargasK_2020__SRS6087091__bin.3	ChaconVargasK_2020	SRS6087091	SGB94715	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_SGB94715	718763	93	10815	50.16360044	0.070224719	0.376064155	
ChaconVargasK_2020__SRS6087091__bin.5	ChaconVargasK_2020	SRS6087091	SGB39064	Other	Bacteria	Firmicutes	CFGB9039	OFGB9039	FGB9039	GGB26873	GGB26873_SGB39064	1076086	120	14214	88.04531991	2.121212121	0.433227456	
ChaconVargasK_2020__SRS6087091__bin.6	ChaconVargasK_2020	SRS6087091	SGB92515	Genus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_SGB92515	2261189	463	5643	61.02463036	1.334680135	0.495098817	
ChaconVargasK_2020__SRS6087094__bin.10	ChaconVargasK_2020	SRS6087094	SGB92555	Family	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	GGB68574	GGB68574_SGB92555	1722100	270	8361	84.6743295	1.340996169	0.375310958	
ChaconVargasK_2020__SRS6087094__bin.3	ChaconVargasK_2020	SRS6087094	SGB39064	Other	Bacteria	Firmicutes	CFGB9039	OFGB9039	FGB9039	GGB26873	GGB26873_SGB39064	1022212	127	10926	76.56504751	0.49193231	0.427943519	
ChaconVargasK_2020__SRS6087094__bin.4	ChaconVargasK_2020	SRS6087094	SGB94718	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_SGB94718	1612126	178	12066	96.50030432	3.270440252	0.356280464	
ChaconVargasK_2020__SRS6087094__bin.5	ChaconVargasK_2020	SRS6087094	SGB94719	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_SGB94719	1920194	156	21944	96.17163725	1.257861635	0.358672093	
ChaconVargasK_2020__SRS6087094__bin.7	ChaconVargasK_2020	SRS6087094	SGB94715	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_SGB94715	702204	65	18977	62.35620653	0.230481129	0.375390912	
ChaconVargasK_2020__SRS6087094__bin.9	ChaconVargasK_2020	SRS6087094	SGB94703	Genus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus_SGB94703	1415398	42	51129	96.875	0.625	0.368454668	
CM_INJERA__injera_E1__bin.13	CM_INJERA	injera_E1	SGB7249	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	946431	341	2891	58.88193445	0	0.418471077	
CM_INJERA__injera_E1__bin.16	CM_INJERA	injera_E1	SGB69753	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB69753	1923384	88	40201	73.6318408	0	0.584691876	
CM_INJERA__injera_E1__bin.17	CM_INJERA	injera_E1	SGB1165	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_oxydans	1782580	43	88362	78.10945274	0	0.615892695	
CM_INJERA__injera_E1__bin.8	CM_INJERA	injera_E1	SGB7164	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus_sanfranciscensis	1081881	123	15641	92.75390625	0.78125	0.344495374	
CM_INJERA__injera_E2__bin.1	CM_INJERA	injera_E2	SGB69753	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB69753	2374835	111	38125	99.25373134	0	0.587256799	
CM_INJERA__injera_E2__bin.23	CM_INJERA	injera_E2	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	1385376	327	4840	62.06896552	0	0.549803808	
CM_INJERA__injera_E2__bin.8	CM_INJERA	injera_E2	SGB7164	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus_sanfranciscensis	701505	29	50606	82.8125	0.9375	0.336599169	
CrovadoreJ_2017__SRS1919172__bin.12	CrovadoreJ_2017	SRS1919172	SGB94702	Other	Bacteria	Firmicutes	CFGB34622	OFGB34622	FGB34622	GGB70286	GGB70286_SGB94702	847629	183	5774	53.76175549	2.586206897	0.342961366	
CrovadoreJ_2017__SRS1929208__bin.2	CrovadoreJ_2017	SRS1929208	SGB7157	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus_kunkeei	869840	337	2687	70.3578869	2.80078125	0.362867884	
